test	permutation	random_gene_rate	observed_gene_rate
cold DEGs with >=1 cold candidate SNP in cis	342	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	343	0.166666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	344	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	345	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	346	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	347	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	348	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	349	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	350	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	351	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	352	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	353	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	354	0.188888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	355	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	356	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	357	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	358	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	359	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	360	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	361	0.166666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	362	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	363	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	364	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	365	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	366	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	367	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	368	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	369	0.17037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	370	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	371	0.17037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	372	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	373	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	374	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	375	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	376	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	377	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	378	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	379	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	380	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	381	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	382	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	383	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	384	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	385	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	386	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	387	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	388	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	389	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	390	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	391	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	392	0.166666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	393	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	394	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	395	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	396	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	397	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	398	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	399	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	400	0.262962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	401	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	402	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	403	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	404	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	405	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	406	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	407	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	408	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	409	0.162962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	410	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	411	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	412	0.185185185185185	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	413	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	414	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	415	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	416	0.188888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	417	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	418	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	419	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	420	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	421	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	422	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	423	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	424	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	425	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	426	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	427	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	428	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	429	0.266666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	430	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	431	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	432	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	433	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	434	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	435	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	436	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	437	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	438	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	439	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	440	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	441	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	442	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	443	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	444	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	445	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	446	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	447	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	448	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	449	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	450	0.266666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	451	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	452	0.166666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	453	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	454	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	455	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	456	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	457	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	458	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	459	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	460	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	461	0.188888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	462	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	463	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	464	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	465	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	466	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	467	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	468	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	469	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	470	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	471	0.244444444444444	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	472	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	473	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	474	0.251851851851852	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	475	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	476	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	477	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	478	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	479	0.27037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	480	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	481	0.17037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	482	0.177777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	483	0.196296296296296	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	484	0.262962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	485	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	486	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	487	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	488	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	489	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	490	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	491	0.262962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	492	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	493	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	494	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	495	0.181481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	496	0.248148148148148	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	497	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	498	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	499	0.259259259259259	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	500	0.2	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	501	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	502	0.207407407407407	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	503	0.281481481481482	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	504	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	505	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	506	0.218518518518519	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	507	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	508	0.192592592592593	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	509	0.222222222222222	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	510	0.22962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	511	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	512	0.177777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	513	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	514	0.262962962962963	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	515	0.214814814814815	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	516	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	517	0.255555555555556	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	518	0.177777777777778	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	519	0.233333333333333	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	520	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	521	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	522	0.303703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	523	0.203703703703704	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	524	0.237037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	525	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	526	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	527	0.240740740740741	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	528	0.266666666666667	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	529	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	530	0.225925925925926	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	531	0.288888888888889	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	532	0.27037037037037	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	533	0.211111111111111	0.262962962962963
cold DEGs with >=1 cold candidate SNP in cis	534	0.22962962962963	0.262962962962963
